lesson_id,user_id,lesson_number,completed,time_spent_seconds,xp_earned,date
les_42220,e4a218bb-2a8c-4b3d-aa6d-c52219e4cbb2,5,0,44,5,2025-10-06
les_42221,e4a218bb-2a8c-4b3d-aa6d-c52219e4cbb2,6,0,53,4,2025-10-14
les_42222,1183e696-bd3d-40aa-afe5-1cd69c1f65ec,1,0,16,12,2025-11-24
les_42223,1183e696-bd3d-40aa-afe5-1cd69c1f65ec,2,1,59,24,2025-11-19
les_42224,1183e696-bd3d-40aa-afe5-1cd69c1f65ec,3,1,87,23,2025-12-04
les_42225,1183e696-bd3d-40aa-afe5-1cd69c1f65ec,4,0,56,4,2025-12-02
les_42226,1183e696-bd3d-40aa-afe5-1cd69c1f65ec,5,1,84,16,2025-11-20
les_42227,1183e696-bd3d-40aa-afe5-1cd69c1f65ec,6,0,28,7,2025-11-26
les_42228,bbadefc6-22d4-431e-946d-1e7348c8c5c0,1,1,116,26,2025-10-22
les_42229,bbadefc6-22d4-431e-946d-1e7348c8c5c0,2,1,83,23,2025-11-03
les_42230,bbadefc6-22d4-431e-946d-1e7348c8c5c0,3,1,84,16,2025-10-16
les_42231,6554b3c3-33ec-4e12-85c7-690d00bad10d,1,0,61,4,2025-12-04
les_42232,6554b3c3-33ec-4e12-85c7-690d00bad10d,2,1,81,19,2025-12-17
les_42233,6554b3c3-33ec-4e12-85c7-690d00bad10d,3,0,35,1,2025-11-28
les_42234,6554b3c3-33ec-4e12-85c7-690d00bad10d,4,0,68,11,2025-12-17
les_42235,8a3be974-b5d1-4311-b9f5-cd8785b470d6,1,0,44,5,2025-10-14
les_42236,8a3be974-b5d1-4311-b9f5-cd8785b470d6,2,0,11,5,2025-10-10
les_42237,8a3be974-b5d1-4311-b9f5-cd8785b470d6,3,1,97,23,2025-10-11
les_42238,8a3be974-b5d1-4311-b9f5-cd8785b470d6,4,0,19,4,2025-10-20
les_42239,8a3be974-b5d1-4311-b9f5-cd8785b470d6,5,1,130,14,2025-10-22
les_42240,8a3be974-b5d1-4311-b9f5-cd8785b470d6,6,1,105,13,2025-10-15
les_42241,8a3be974-b5d1-4311-b9f5-cd8785b470d6,7,0,53,8,2025-10-22
les_42242,8a3be974-b5d1-4311-b9f5-cd8785b470d6,8,0,27,8,2025-10-11
les_42243,8a3be974-b5d1-4311-b9f5-cd8785b470d6,9,0,45,5,2025-10-25
les_42244,8a3be974-b5d1-4311-b9f5-cd8785b470d6,10,0,75,7,2025-10-10
les_42245,78419524-d137-487c-9da3-648604862828,1,1,130,25,2025-11-18
les_42246,78419524-d137-487c-9da3-648604862828,2,0,21,2,2025-11-03
les_42247,78419524-d137-487c-9da3-648604862828,3,0,10,8,2025-11-18
les_42248,78419524-d137-487c-9da3-648604862828,4,1,36,27,2025-11-07
les_42249,571530b3-b700-42fd-bc9b-622617d7f014,1,1,102,21,2025-10-08
les_42250,571530b3-b700-42fd-bc9b-622617d7f014,2,0,57,6,2025-10-02
les_42251,571530b3-b700-42fd-bc9b-622617d7f014,3,1,68,18,2025-10-09
les_42252,571530b3-b700-42fd-bc9b-622617d7f014,4,0,55,9,2025-10-03
les_42253,571530b3-b700-42fd-bc9b-622617d7f014,5,1,95,20,2025-10-13
les_42254,571530b3-b700-42fd-bc9b-622617d7f014,6,0,10,5,2025-10-07
les_42255,be419415-8815-4f28-b9b8-4d0da2dc9b19,1,1,79,18,2025-11-19
les_42256,be419415-8815-4f28-b9b8-4d0da2dc9b19,2,0,52,1,2025-11-16
les_42257,be419415-8815-4f28-b9b8-4d0da2dc9b19,3,1,94,22,2025-11-17
les_42258,be419415-8815-4f28-b9b8-4d0da2dc9b19,4,0,24,7,2025-11-16
les_42259,be419415-8815-4f28-b9b8-4d0da2dc9b19,5,0,18,5,2025-11-19
les_42260,be419415-8815-4f28-b9b8-4d0da2dc9b19,6,1,127,26,2025-11-05
les_42261,34c10ba2-6b6e-4665-93f9-2699f70ea77e,1,0,27,3,2025-11-19
les_42262,34c10ba2-6b6e-4665-93f9-2699f70ea77e,2,1,104,14,2025-11-24
les_42263,34c10ba2-6b6e-4665-93f9-2699f70ea77e,3,0,48,6,2025-11-22
les_42264,34c10ba2-6b6e-4665-93f9-2699f70ea77e,4,1,106,26,2025-12-01
les_42265,34c10ba2-6b6e-4665-93f9-2699f70ea77e,5,0,63,8,2025-11-24
les_42266,67f72ba8-868a-466e-b713-765f7c8e7a47,1,1,98,17,2025-11-30
les_42267,67f72ba8-868a-466e-b713-765f7c8e7a47,2,0,37,4,2025-11-16
les_42268,0604fd05-c428-4ebc-832b-e095adcb7c1f,1,0,53,3,2025-09-30
les_42269,2f1787aa-204c-4229-b024-33a04ae49c7d,1,0,51,5,2025-08-22
les_42270,28767de7-0a27-4908-886d-cfd7355be8e5,1,1,112,21,2025-11-05
les_42271,28767de7-0a27-4908-886d-cfd7355be8e5,2,0,59,6,2025-11-20
les_42272,28767de7-0a27-4908-886d-cfd7355be8e5,3,0,54,3,2025-11-07
les_42273,28767de7-0a27-4908-886d-cfd7355be8e5,4,1,119,16,2025-11-06
les_42274,28767de7-0a27-4908-886d-cfd7355be8e5,5,0,20,2,2025-11-05
les_42275,28767de7-0a27-4908-886d-cfd7355be8e5,6,1,80,20,2025-11-19
les_42276,28767de7-0a27-4908-886d-cfd7355be8e5,7,0,12,4,2025-11-15
les_42277,28767de7-0a27-4908-886d-cfd7355be8e5,8,1,68,13,2025-11-06
les_42278,28767de7-0a27-4908-886d-cfd7355be8e5,9,0,37,9,2025-11-11
les_42279,28767de7-0a27-4908-886d-cfd7355be8e5,10,0,65,0,2025-11-09
les_42280,28767de7-0a27-4908-886d-cfd7355be8e5,11,0,10,3,2025-11-02
les_42281,28767de7-0a27-4908-886d-cfd7355be8e5,12,0,10,2,2025-11-04
les_42282,28767de7-0a27-4908-886d-cfd7355be8e5,13,0,79,6,2025-11-10
les_42283,28767de7-0a27-4908-886d-cfd7355be8e5,14,1,68,16,2025-11-19
les_42284,28767de7-0a27-4908-886d-cfd7355be8e5,15,0,23,5,2025-11-08
les_42285,55786bc7-f3be-4a1b-a8ea-5e3d7c658b98,1,1,79,15,2025-12-20
les_42286,55786bc7-f3be-4a1b-a8ea-5e3d7c658b98,2,0,35,3,2025-12-12
les_42287,55786bc7-f3be-4a1b-a8ea-5e3d7c658b98,3,0,55,5,2025-12-18
les_42288,55786bc7-f3be-4a1b-a8ea-5e3d7c658b98,4,0,72,2,2025-12-14
les_42289,55786bc7-f3be-4a1b-a8ea-5e3d7c658b98,5,1,130,16,2025-12-12
les_42290,55786bc7-f3be-4a1b-a8ea-5e3d7c658b98,6,1,93,13,2025-12-10
les_42291,55786bc7-f3be-4a1b-a8ea-5e3d7c658b98,7,1,77,17,2025-12-23
les_42292,55786bc7-f3be-4a1b-a8ea-5e3d7c658b98,8,1,98,15,2025-12-05
les_42293,55786bc7-f3be-4a1b-a8ea-5e3d7c658b98,9,1,52,24,2025-12-19
les_42294,55786bc7-f3be-4a1b-a8ea-5e3d7c658b98,10,1,62,19,2025-12-20
les_42295,303e081e-4086-4fde-8f2a-20869079f542,1,0,10,2,2025-11-03
les_42296,303e081e-4086-4fde-8f2a-20869079f542,2,1,105,26,2025-10-31
les_42297,303e081e-4086-4fde-8f2a-20869079f542,3,1,86,25,2025-11-02
les_42298,8fd1e06a-c243-41b7-b782-3dbfad801be4,1,0,64,7,2025-10-24
les_42299,8fd1e06a-c243-41b7-b782-3dbfad801be4,2,0,10,4,2025-10-13
les_42300,8fd1e06a-c243-41b7-b782-3dbfad801be4,3,1,50,18,2025-10-19
les_42301,8fd1e06a-c243-41b7-b782-3dbfad801be4,4,1,78,24,2025-10-22
les_42302,8fd1e06a-c243-41b7-b782-3dbfad801be4,5,0,19,6,2025-10-06
les_42303,8fd1e06a-c243-41b7-b782-3dbfad801be4,6,0,69,3,2025-10-06
les_42304,fe11d491-031c-40b1-94f2-22bcdc41fa05,1,1,85,22,2025-09-19
les_42305,fe11d491-031c-40b1-94f2-22bcdc41fa05,2,1,75,29,2025-09-24
les_42306,fe11d491-031c-40b1-94f2-22bcdc41fa05,3,0,45,1,2025-09-22
les_42307,fe11d491-031c-40b1-94f2-22bcdc41fa05,4,1,115,18,2025-09-09
les_42308,fe11d491-031c-40b1-94f2-22bcdc41fa05,5,0,20,5,2025-09-12
les_42309,fe11d491-031c-40b1-94f2-22bcdc41fa05,6,1,89,17,2025-09-17
les_42310,fe11d491-031c-40b1-94f2-22bcdc41fa05,7,0,10,6,2025-09-10
les_42311,fe11d491-031c-40b1-94f2-22bcdc41fa05,8,0,49,7,2025-09-16
les_42312,fe11d491-031c-40b1-94f2-22bcdc41fa05,9,0,31,5,2025-09-17
les_42313,fe11d491-031c-40b1-94f2-22bcdc41fa05,10,0,25,3,2025-09-23
les_42314,2d47f30c-d3c9-4dbc-a777-b412a05fe114,1,1,52,22,2025-08-22
les_42315,2d47f30c-d3c9-4dbc-a777-b412a05fe114,2,1,70,16,2025-08-13
les_42316,2d47f30c-d3c9-4dbc-a777-b412a05fe114,3,1,72,16,2025-08-21
les_42317,2d47f30c-d3c9-4dbc-a777-b412a05fe114,4,0,88,4,2025-08-17
les_42318,2d47f30c-d3c9-4dbc-a777-b412a05fe114,5,0,40,5,2025-08-17
les_42319,2d47f30c-d3c9-4dbc-a777-b412a05fe114,6,0,23,5,2025-08-26
les_42320,2d47f30c-d3c9-4dbc-a777-b412a05fe114,7,0,12,5,2025-08-26
les_42321,2d47f30c-d3c9-4dbc-a777-b412a05fe114,8,0,26,3,2025-08-17
les_42322,f999098c-3381-4615-b381-b0c02273817f,1,0,44,6,2025-12-04
les_42323,f999098c-3381-4615-b381-b0c02273817f,2,1,63,17,2025-11-14
les_42324,f999098c-3381-4615-b381-b0c02273817f,3,0,10,3,2025-11-22
les_42325,f999098c-3381-4615-b381-b0c02273817f,4,1,135,26,2025-11-24
les_42326,f999098c-3381-4615-b381-b0c02273817f,5,0,55,4,2025-12-01
les_42327,f999098c-3381-4615-b381-b0c02273817f,6,1,45,17,2025-11-21
les_42328,f999098c-3381-4615-b381-b0c02273817f,7,1,75,19,2025-12-01
les_42329,f999098c-3381-4615-b381-b0c02273817f,8,0,74,2,2025-11-29
les_42330,d6e9cfa1-bf9e-4686-8f91-697c3705a734,1,1,96,19,2025-12-09
les_42331,d6e9cfa1-bf9e-4686-8f91-697c3705a734,2,0,34,6,2025-11-29
les_42332,2eee93af-1109-483f-8724-135268073ddf,1,1,140,16,2025-11-14
les_42333,5e733ddb-2578-4b79-b43a-4ede7395af7f,1,1,86,23,2025-08-22
les_42334,5e733ddb-2578-4b79-b43a-4ede7395af7f,2,1,65,13,2025-08-21
les_42335,5e733ddb-2578-4b79-b43a-4ede7395af7f,3,1,78,23,2025-08-08
les_42336,5e733ddb-2578-4b79-b43a-4ede7395af7f,4,0,40,5,2025-08-26
les_42337,5e733ddb-2578-4b79-b43a-4ede7395af7f,5,1,74,18,2025-08-25
les_42338,5e733ddb-2578-4b79-b43a-4ede7395af7f,6,1,81,14,2025-08-08
les_42339,5e733ddb-2578-4b79-b43a-4ede7395af7f,7,0,44,7,2025-08-13
les_42340,eeb06054-27bb-4a9b-8de5-57852cb03d28,1,0,47,5,2025-10-26
les_42341,eeb06054-27bb-4a9b-8de5-57852cb03d28,2,1,91,19,2025-11-06
les_42342,eeb06054-27bb-4a9b-8de5-57852cb03d28,3,1,14,24,2025-10-27
les_42343,ac0e6e9f-95f1-4865-a5d6-f93f574344c5,1,1,87,22,2025-09-21
les_42344,ac0e6e9f-95f1-4865-a5d6-f93f574344c5,2,0,10,7,2025-10-08
les_42345,5142104f-6836-4058-b726-02140ce01326,1,0,59,5,2025-11-29
les_42346,5142104f-6836-4058-b726-02140ce01326,2,1,45,22,2025-12-04
les_42347,6228d9aa-3bb2-44cc-996e-d7e88f08bca5,1,1,98,25,2025-09-06
les_42348,6228d9aa-3bb2-44cc-996e-d7e88f08bca5,2,0,45,4,2025-09-13
les_42349,6228d9aa-3bb2-44cc-996e-d7e88f08bca5,3,0,53,7,2025-09-11
les_42350,6228d9aa-3bb2-44cc-996e-d7e88f08bca5,4,1,94,19,2025-08-26
les_42351,6228d9aa-3bb2-44cc-996e-d7e88f08bca5,5,1,102,18,2025-09-04
les_42352,6228d9aa-3bb2-44cc-996e-d7e88f08bca5,6,1,80,22,2025-09-01
les_42353,6228d9aa-3bb2-44cc-996e-d7e88f08bca5,7,0,17,4,2025-09-01
les_42354,6228d9aa-3bb2-44cc-996e-d7e88f08bca5,8,1,78,21,2025-09-02
les_42355,6228d9aa-3bb2-44cc-996e-d7e88f08bca5,9,0,51,1,2025-08-29
les_42356,6228d9aa-3bb2-44cc-996e-d7e88f08bca5,10,0,33,5,2025-09-06
les_42357,3b7c2f4d-59d0-4243-b0a4-505458399eef,1,1,119,16,2025-08-19
les_42358,3b7c2f4d-59d0-4243-b0a4-505458399eef,2,1,89,24,2025-08-24
les_42359,3b7c2f4d-59d0-4243-b0a4-505458399eef,3,1,78,14,2025-08-19
les_42360,52b01797-4b0e-43af-bc79-bc10fde55b58,1,0,75,6,2025-09-22
les_42361,52b01797-4b0e-43af-bc79-bc10fde55b58,2,1,94,17,2025-09-14
les_42362,52b01797-4b0e-43af-bc79-bc10fde55b58,3,1,144,18,2025-09-17
les_42363,52b01797-4b0e-43af-bc79-bc10fde55b58,4,0,17,5,2025-09-15
les_42364,52b01797-4b0e-43af-bc79-bc10fde55b58,5,1,74,14,2025-09-16
les_42365,52b01797-4b0e-43af-bc79-bc10fde55b58,6,0,45,4,2025-09-23
les_42366,52b01797-4b0e-43af-bc79-bc10fde55b58,7,1,49,22,2025-09-26
les_42367,571c078e-2dd8-4274-a596-3c74d4be70aa,1,1,134,26,2025-09-16
les_42368,571c078e-2dd8-4274-a596-3c74d4be70aa,2,1,89,23,2025-09-18
les_42369,571c078e-2dd8-4274-a596-3c74d4be70aa,3,0,20,3,2025-10-05
les_42370,571c078e-2dd8-4274-a596-3c74d4be70aa,4,1,131,17,2025-09-22
les_42371,571c078e-2dd8-4274-a596-3c74d4be70aa,5,1,103,26,2025-09-22
les_42372,571c078e-2dd8-4274-a596-3c74d4be70aa,6,0,28,7,2025-09-26
les_42373,571c078e-2dd8-4274-a596-3c74d4be70aa,7,1,67,20,2025-09-21
les_42374,571c078e-2dd8-4274-a596-3c74d4be70aa,8,0,44,4,2025-09-16
les_42375,ac8f49a8-69e9-47a0-a1ef-6ffe84eb4bfd,1,0,40,5,2025-08-31
les_42376,ac8f49a8-69e9-47a0-a1ef-6ffe84eb4bfd,2,0,10,5,2025-08-23
les_42377,ac8f49a8-69e9-47a0-a1ef-6ffe84eb4bfd,3,0,10,1,2025-08-23
les_42378,ac8f49a8-69e9-47a0-a1ef-6ffe84eb4bfd,4,1,128,25,2025-08-30
les_42379,ac8f49a8-69e9-47a0-a1ef-6ffe84eb4bfd,5,0,17,7,2025-08-19
les_42380,ac8f49a8-69e9-47a0-a1ef-6ffe84eb4bfd,6,0,29,7,2025-09-05
les_42381,ac8f49a8-69e9-47a0-a1ef-6ffe84eb4bfd,7,0,42,6,2025-08-24
les_42382,ac8f49a8-69e9-47a0-a1ef-6ffe84eb4bfd,8,1,123,20,2025-08-20
les_42383,ac8f49a8-69e9-47a0-a1ef-6ffe84eb4bfd,9,0,32,7,2025-08-30
les_42384,ac8f49a8-69e9-47a0-a1ef-6ffe84eb4bfd,10,0,47,4,2025-08-26
les_42385,3be365ed-1e4f-41e8-8b2c-ee6a0f568920,1,1,93,21,2025-09-14
les_42386,3be365ed-1e4f-41e8-8b2c-ee6a0f568920,2,1,55,22,2025-09-22
les_42387,3be365ed-1e4f-41e8-8b2c-ee6a0f568920,3,1,110,20,2025-09-22
les_42388,b8eee750-c9f0-44f5-92d0-0ed20519f5d8,1,1,103,22,2025-11-02
les_42389,b8eee750-c9f0-44f5-92d0-0ed20519f5d8,2,1,89,19,2025-11-02
les_42390,b8eee750-c9f0-44f5-92d0-0ed20519f5d8,3,1,126,23,2025-10-29
les_42391,b8eee750-c9f0-44f5-92d0-0ed20519f5d8,4,1,115,11,2025-11-07
les_42392,b8eee750-c9f0-44f5-92d0-0ed20519f5d8,5,0,32,6,2025-10-29
les_42393,b8eee750-c9f0-44f5-92d0-0ed20519f5d8,6,1,109,18,2025-11-04
les_42394,b8eee750-c9f0-44f5-92d0-0ed20519f5d8,7,0,34,4,2025-10-27
les_42395,1235b38a-9609-4ce2-97c3-0cf1384e524d,1,0,56,4,2025-10-19
les_42396,1235b38a-9609-4ce2-97c3-0cf1384e524d,2,0,10,7,2025-10-06
les_42397,1235b38a-9609-4ce2-97c3-0cf1384e524d,3,0,10,5,2025-10-08
les_42398,1235b38a-9609-4ce2-97c3-0cf1384e524d,4,0,16,5,2025-10-05
les_42399,1235b38a-9609-4ce2-97c3-0cf1384e524d,5,0,37,4,2025-10-02
les_42400,1235b38a-9609-4ce2-97c3-0cf1384e524d,6,1,87,19,2025-10-04
les_42401,1235b38a-9609-4ce2-97c3-0cf1384e524d,7,1,119,18,2025-10-17
les_42402,42d262d1-98bc-4e95-94e6-8e1f83e96d82,1,1,88,17,2025-08-26
les_42403,42d262d1-98bc-4e95-94e6-8e1f83e96d82,2,1,121,23,2025-09-07
les_42404,42d262d1-98bc-4e95-94e6-8e1f83e96d82,3,0,32,11,2025-08-27
les_42405,42d262d1-98bc-4e95-94e6-8e1f83e96d82,4,0,39,5,2025-09-12
les_42406,42d262d1-98bc-4e95-94e6-8e1f83e96d82,5,1,80,17,2025-09-11
les_42407,42d262d1-98bc-4e95-94e6-8e1f83e96d82,6,1,91,22,2025-09-02
les_42408,42d262d1-98bc-4e95-94e6-8e1f83e96d82,7,1,100,24,2025-09-03
les_42409,42d262d1-98bc-4e95-94e6-8e1f83e96d82,8,1,74,18,2025-09-07
les_42410,13084cfe-6b96-4d55-9496-beb24a15908d,1,1,109,20,2025-09-29
les_42411,13084cfe-6b96-4d55-9496-beb24a15908d,2,1,117,13,2025-09-22
les_42412,13084cfe-6b96-4d55-9496-beb24a15908d,3,1,59,18,2025-10-01
les_42413,13084cfe-6b96-4d55-9496-beb24a15908d,4,0,51,10,2025-09-24
les_42414,7915a50b-667b-4959-953b-67278746ddd0,1,0,20,5,2025-10-13
les_42415,7915a50b-667b-4959-953b-67278746ddd0,2,1,82,19,2025-10-14
les_42416,7915a50b-667b-4959-953b-67278746ddd0,3,0,27,9,2025-10-12
les_42417,7915a50b-667b-4959-953b-67278746ddd0,4,0,86,6,2025-10-05
les_42418,7915a50b-667b-4959-953b-67278746ddd0,5,1,99,17,2025-09-24
les_42419,752b7672-20f4-4afb-b745-5b15ff40eed1,1,1,114,21,2025-11-05
les_42420,752b7672-20f4-4afb-b745-5b15ff40eed1,2,0,68,2,2025-10-21
les_42421,752b7672-20f4-4afb-b745-5b15ff40eed1,3,1,102,27,2025-11-07
les_42422,752b7672-20f4-4afb-b745-5b15ff40eed1,4,0,16,4,2025-10-19
les_42423,73c10ae0-2257-460d-90cf-6fc8d2916cbe,1,1,67,22,2025-11-24
les_42424,73c10ae0-2257-460d-90cf-6fc8d2916cbe,2,1,80,19,2025-12-04
les_42425,73c10ae0-2257-460d-90cf-6fc8d2916cbe,3,0,74,3,2025-12-07
les_42426,4949439b-3b6d-4454-acc0-91215e9b6f7f,1,0,49,6,2025-09-08
les_42427,4949439b-3b6d-4454-acc0-91215e9b6f7f,2,1,94,19,2025-09-01
les_42428,4949439b-3b6d-4454-acc0-91215e9b6f7f,3,0,10,9,2025-09-14
les_42429,4949439b-3b6d-4454-acc0-91215e9b6f7f,4,1,138,20,2025-09-05
les_42430,4949439b-3b6d-4454-acc0-91215e9b6f7f,5,0,10,3,2025-08-30
les_42431,4949439b-3b6d-4454-acc0-91215e9b6f7f,6,0,47,2,2025-09-07
les_42432,4949439b-3b6d-4454-acc0-91215e9b6f7f,7,0,10,5,2025-09-01
les_42433,4949439b-3b6d-4454-acc0-91215e9b6f7f,8,0,35,5,2025-09-05
les_42434,4949439b-3b6d-4454-acc0-91215e9b6f7f,9,1,91,13,2025-09-13
les_42435,4949439b-3b6d-4454-acc0-91215e9b6f7f,10,1,67,29,2025-09-05
les_42436,4949439b-3b6d-4454-acc0-91215e9b6f7f,11,0,18,4,2025-08-27
les_42437,4949439b-3b6d-4454-acc0-91215e9b6f7f,12,0,10,6,2025-09-09
les_42438,4949439b-3b6d-4454-acc0-91215e9b6f7f,13,0,47,4,2025-09-07
les_42439,4949439b-3b6d-4454-acc0-91215e9b6f7f,14,0,26,5,2025-09-01
les_42440,4949439b-3b6d-4454-acc0-91215e9b6f7f,15,0,45,3,2025-09-05
les_42441,a55615e0-2121-4064-813d-6f49c7aadff7,1,0,26,1,2025-09-09
les_42442,a55615e0-2121-4064-813d-6f49c7aadff7,2,1,51,18,2025-09-12
les_42443,a55615e0-2121-4064-813d-6f49c7aadff7,3,0,16,5,2025-09-07
les_42444,a55615e0-2121-4064-813d-6f49c7aadff7,4,0,10,7,2025-09-11
les_42445,a55615e0-2121-4064-813d-6f49c7aadff7,5,0,10,2,2025-09-24
les_42446,a55615e0-2121-4064-813d-6f49c7aadff7,6,0,10,6,2025-09-04
les_42447,a55615e0-2121-4064-813d-6f49c7aadff7,7,0,39,6,2025-09-08
les_42448,a55615e0-2121-4064-813d-6f49c7aadff7,8,0,27,5,2025-09-09
les_42449,a55615e0-2121-4064-813d-6f49c7aadff7,9,1,124,17,2025-09-20
les_42450,a55615e0-2121-4064-813d-6f49c7aadff7,10,0,53,8,2025-09-16
les_42451,a55615e0-2121-4064-813d-6f49c7aadff7,11,0,12,4,2025-09-19
les_42452,a55615e0-2121-4064-813d-6f49c7aadff7,12,0,10,1,2025-09-07
les_42453,a55615e0-2121-4064-813d-6f49c7aadff7,13,1,113,17,2025-09-05
les_42454,a55615e0-2121-4064-813d-6f49c7aadff7,14,0,17,6,2025-09-16
les_42455,a55615e0-2121-4064-813d-6f49c7aadff7,15,1,131,12,2025-09-17
les_42456,b3fcc86d-f4fc-4bfe-8905-c93340152e9e,1,1,101,16,2025-11-03
les_42457,b3fcc86d-f4fc-4bfe-8905-c93340152e9e,2,1,103,18,2025-11-06
les_42458,b3fcc86d-f4fc-4bfe-8905-c93340152e9e,3,0,53,3,2025-10-24
les_42459,b3fcc86d-f4fc-4bfe-8905-c93340152e9e,4,0,57,4,2025-10-29
les_42460,b3fcc86d-f4fc-4bfe-8905-c93340152e9e,5,0,10,6,2025-11-02
les_42461,a4a19c9c-5287-429f-a878-d1b917f8b023,1,0,43,5,2025-10-15
les_42462,a4a19c9c-5287-429f-a878-d1b917f8b023,2,0,61,6,2025-10-02
les_42463,c3ad48b6-9703-453b-b73a-f2158fd6e662,1,1,96,25,2025-11-11
les_42464,c3ad48b6-9703-453b-b73a-f2158fd6e662,2,0,10,5,2025-11-16
les_42465,c3ad48b6-9703-453b-b73a-f2158fd6e662,3,0,83,7,2025-11-19
les_42466,c3ad48b6-9703-453b-b73a-f2158fd6e662,4,0,47,5,2025-11-19
les_42467,c3ad48b6-9703-453b-b73a-f2158fd6e662,5,1,83,20,2025-11-19
les_42468,c278f51d-5066-40f7-8f50-82cdd4e7066d,1,0,11,1,2025-11-19
les_42469,c278f51d-5066-40f7-8f50-82cdd4e7066d,2,1,104,24,2025-11-12
les_42470,c278f51d-5066-40f7-8f50-82cdd4e7066d,3,1,56,24,2025-11-19
les_42471,c278f51d-5066-40f7-8f50-82cdd4e7066d,4,0,24,6,2025-11-28
les_42472,c5b8c2f7-c3a0-4f46-9ec5-a712481f357c,1,1,56,18,2025-09-29
les_42473,c5b8c2f7-c3a0-4f46-9ec5-a712481f357c,2,0,66,4,2025-10-09
les_42474,c5b8c2f7-c3a0-4f46-9ec5-a712481f357c,3,0,10,2,2025-10-13
les_42475,8c63faa3-08d2-41b3-a5f7-641158564048,1,1,116,17,2025-11-27
les_42476,8c63faa3-08d2-41b3-a5f7-641158564048,2,0,28,0,2025-12-10
les_42477,8c63faa3-08d2-41b3-a5f7-641158564048,3,0,20,6,2025-12-05
les_42478,8c63faa3-08d2-41b3-a5f7-641158564048,4,1,91,19,2025-12-01
les_42479,2be2cec1-9650-4452-81a7-e3cd7b552e41,1,0,70,4,2025-08-29
les_42480,2be2cec1-9650-4452-81a7-e3cd7b552e41,2,1,84,17,2025-08-29
les_42481,2be2cec1-9650-4452-81a7-e3cd7b552e41,3,0,58,5,2025-09-09
les_42482,2be2cec1-9650-4452-81a7-e3cd7b552e41,4,0,10,5,2025-09-13
les_42483,2be2cec1-9650-4452-81a7-e3cd7b552e41,5,0,10,5,2025-09-13
les_42484,a67ff11d-c415-4925-b029-848641a92071,1,1,57,15,2025-10-15
les_42485,a67ff11d-c415-4925-b029-848641a92071,2,0,64,5,2025-10-11
les_42486,a67ff11d-c415-4925-b029-848641a92071,3,0,82,3,2025-10-05
les_42487,a67ff11d-c415-4925-b029-848641a92071,4,0,21,9,2025-10-12
les_42488,a67ff11d-c415-4925-b029-848641a92071,5,1,122,17,2025-10-03
les_42489,a67ff11d-c415-4925-b029-848641a92071,6,0,22,3,2025-10-10
les_42490,a67ff11d-c415-4925-b029-848641a92071,7,1,89,26,2025-10-16
les_42491,a67ff11d-c415-4925-b029-848641a92071,8,0,10,4,2025-10-14
les_42492,a67ff11d-c415-4925-b029-848641a92071,9,0,26,7,2025-10-16
les_42493,a67ff11d-c415-4925-b029-848641a92071,10,1,111,16,2025-10-19
les_42494,a67ff11d-c415-4925-b029-848641a92071,11,0,50,6,2025-10-16
les_42495,a67ff11d-c415-4925-b029-848641a92071,12,1,65,14,2025-10-19
les_42496,a67ff11d-c415-4925-b029-848641a92071,13,0,37,10,2025-10-03
les_42497,a67ff11d-c415-4925-b029-848641a92071,14,0,43,3,2025-10-12
les_42498,a67ff11d-c415-4925-b029-848641a92071,15,1,91,19,2025-10-17
les_42499,8860af0c-3146-408c-a834-71006b4a0b34,1,0,55,4,2025-11-20
les_42500,8860af0c-3146-408c-a834-71006b4a0b34,2,1,80,21,2025-11-16
les_42501,8860af0c-3146-408c-a834-71006b4a0b34,3,1,100,23,2025-11-28
les_42502,8860af0c-3146-408c-a834-71006b4a0b34,4,0,38,5,2025-11-16
les_42503,8860af0c-3146-408c-a834-71006b4a0b34,5,0,11,4,2025-11-23
les_42504,8860af0c-3146-408c-a834-71006b4a0b34,6,0,30,4,2025-11-16
les_42505,8860af0c-3146-408c-a834-71006b4a0b34,7,0,10,5,2025-11-15
les_42506,726c95ae-d6ee-4496-bf70-3b1395b0cd90,1,1,92,14,2025-10-13
les_42507,aea9a1f8-6f77-4438-873f-0e44b8e504c6,1,1,121,21,2025-10-03
les_42508,aea9a1f8-6f77-4438-873f-0e44b8e504c6,2,1,83,24,2025-09-30
les_42509,aea9a1f8-6f77-4438-873f-0e44b8e504c6,3,1,91,25,2025-10-03
les_42510,aea9a1f8-6f77-4438-873f-0e44b8e504c6,4,0,35,7,2025-09-28
les_42511,aea9a1f8-6f77-4438-873f-0e44b8e504c6,5,0,10,4,2025-09-30
les_42512,aea9a1f8-6f77-4438-873f-0e44b8e504c6,6,0,10,4,2025-10-04
les_42513,aea9a1f8-6f77-4438-873f-0e44b8e504c6,7,1,90,12,2025-10-11
les_42514,aea9a1f8-6f77-4438-873f-0e44b8e504c6,8,0,39,2,2025-10-04
les_42515,18ea2124-d88f-423d-864e-e5ee5c271d4a,1,1,119,15,2025-10-07
les_42516,18ea2124-d88f-423d-864e-e5ee5c271d4a,2,1,94,23,2025-10-05
les_42517,18ea2124-d88f-423d-864e-e5ee5c271d4a,3,1,100,17,2025-10-09
les_42518,18ea2124-d88f-423d-864e-e5ee5c271d4a,4,0,94,10,2025-10-10
