session_id,user_id,date,xp_earned,streak,gems_used,lesson_count
ses_22962,e2c31279-e9a3-4db0-a84b-3671cfcae471,2025-09-17,20,2,0,1
ses_22963,e2c31279-e9a3-4db0-a84b-3671cfcae471,2025-09-24,28,1,0,0
ses_22964,12dc206b-dd47-49f0-8666-4d816fc9ae4c,2025-10-05,28,2,0,2
ses_22965,12dc206b-dd47-49f0-8666-4d816fc9ae4c,2025-10-07,37,0,0,1
ses_22966,12dc206b-dd47-49f0-8666-4d816fc9ae4c,2025-10-09,24,1,0,3
ses_22967,12dc206b-dd47-49f0-8666-4d816fc9ae4c,2025-10-13,24,0,0,1
ses_22968,cd13ef9a-3c47-459d-93dd-e6bf369561b0,2025-09-30,20,2,2,2
ses_22969,88cfade7-e796-4e70-bca4-4ecb738f1f44,2025-09-21,27,1,0,2
ses_22970,88cfade7-e796-4e70-bca4-4ecb738f1f44,2025-09-22,40,2,0,1
ses_22971,5033f0bc-a2e9-4fb8-8ab4-45092867b4ca,2025-09-05,23,1,0,0
ses_22972,5033f0bc-a2e9-4fb8-8ab4-45092867b4ca,2025-09-06,26,2,0,1
ses_22973,5033f0bc-a2e9-4fb8-8ab4-45092867b4ca,2025-09-07,22,3,0,3
ses_22974,5033f0bc-a2e9-4fb8-8ab4-45092867b4ca,2025-09-08,26,4,3,1
ses_22975,5033f0bc-a2e9-4fb8-8ab4-45092867b4ca,2025-09-11,23,2,1,2
ses_22976,5033f0bc-a2e9-4fb8-8ab4-45092867b4ca,2025-09-13,19,0,1,0
ses_22977,5033f0bc-a2e9-4fb8-8ab4-45092867b4ca,2025-09-15,19,0,1,3
ses_22978,7e957820-881d-4e34-b93a-dbfea3b3e80f,2025-09-23,23,2,0,0
ses_22979,a34562c4-3797-4786-a230-3cf9bc94f663,2025-11-02,27,2,2,2
ses_22980,a34562c4-3797-4786-a230-3cf9bc94f663,2025-11-03,19,3,0,5
ses_22981,a34562c4-3797-4786-a230-3cf9bc94f663,2025-11-04,29,4,0,0
ses_22982,a34562c4-3797-4786-a230-3cf9bc94f663,2025-11-06,23,1,0,0
ses_22983,7defe03e-12f9-4aff-b854-dbcbab104b23,2025-11-27,30,1,3,2
ses_22984,7defe03e-12f9-4aff-b854-dbcbab104b23,2025-12-01,21,3,0,3
ses_22985,7defe03e-12f9-4aff-b854-dbcbab104b23,2025-12-09,20,0,0,0
ses_22986,f3b0b5d5-f362-4728-9261-64f60ad25a9a,2025-10-20,34,1,3,2
ses_22987,f3b0b5d5-f362-4728-9261-64f60ad25a9a,2025-10-23,27,1,0,0
ses_22988,f3b0b5d5-f362-4728-9261-64f60ad25a9a,2025-10-25,35,3,2,1
ses_22989,2811a567-574d-4289-8f1c-2804884e24e5,2025-11-10,20,3,0,1
ses_22990,2811a567-574d-4289-8f1c-2804884e24e5,2025-11-12,23,3,2,1
ses_22991,d387e7fc-c13a-48d9-8af8-4aa90bf3017a,2025-09-17,22,0,0,1
ses_22992,d387e7fc-c13a-48d9-8af8-4aa90bf3017a,2025-09-22,27,3,0,2
ses_22993,42311f03-272e-468d-bfc1-54218f1294f9,2025-09-04,34,1,0,1
ses_22994,42311f03-272e-468d-bfc1-54218f1294f9,2025-09-13,26,2,1,0
ses_22995,7fde6c6b-3a78-487c-8ab8-dc703b0e0ee4,2025-11-27,20,0,1,5
ses_22996,7fde6c6b-3a78-487c-8ab8-dc703b0e0ee4,2025-12-02,19,2,0,1
ses_22997,7fde6c6b-3a78-487c-8ab8-dc703b0e0ee4,2025-12-04,30,3,0,1
ses_22998,9de1573f-b558-49c4-b7c5-41f87a8b2fcc,2025-12-04,27,3,2,0
ses_22999,9de1573f-b558-49c4-b7c5-41f87a8b2fcc,2025-12-10,25,0,0,3
ses_23000,9de1573f-b558-49c4-b7c5-41f87a8b2fcc,2025-12-14,26,3,0,3
ses_23001,9de1573f-b558-49c4-b7c5-41f87a8b2fcc,2025-12-18,30,1,1,2
ses_23002,3a62200e-753f-4a6b-93ac-65c250117a36,2025-08-06,23,0,0,1
ses_23003,3a62200e-753f-4a6b-93ac-65c250117a36,2025-08-07,27,1,0,2
ses_23004,cf0e1513-0b83-41e3-a979-ca26df95c1e0,2025-08-08,19,0,0,3
ses_23005,cf0e1513-0b83-41e3-a979-ca26df95c1e0,2025-08-09,20,1,3,0
ses_23006,cf0e1513-0b83-41e3-a979-ca26df95c1e0,2025-08-14,24,3,0,3
ses_23007,cf0e1513-0b83-41e3-a979-ca26df95c1e0,2025-08-19,20,1,0,0
ses_23008,2a8607f2-ad43-4deb-940e-7b165e217da9,2025-11-07,27,0,0,0
ses_23009,2a8607f2-ad43-4deb-940e-7b165e217da9,2025-11-16,25,0,1,2
ses_23010,0773e22b-a829-43dc-bda0-7b2fefac3048,2025-09-13,32,1,0,0
ses_23011,0773e22b-a829-43dc-bda0-7b2fefac3048,2025-09-16,26,1,0,0
ses_23012,1bd9a408-6866-42e1-b618-7860084dcab1,2025-10-03,28,3,1,2
ses_23013,8e573b79-26b0-4cb5-9d2b-7256f867481b,2025-08-08,38,0,0,1
ses_23014,8e573b79-26b0-4cb5-9d2b-7256f867481b,2025-08-11,21,2,2,0
ses_23015,f7d4496c-dac4-43c2-b9b5-ea0a4867a9e5,2025-08-13,27,0,0,1
ses_23016,f7d4496c-dac4-43c2-b9b5-ea0a4867a9e5,2025-08-14,23,1,0,1
ses_23017,f7d4496c-dac4-43c2-b9b5-ea0a4867a9e5,2025-08-15,26,2,1,0
ses_23018,f7d4496c-dac4-43c2-b9b5-ea0a4867a9e5,2025-08-16,23,3,0,1
ses_23019,4288a4c2-6f13-4202-9747-b23156a45159,2025-08-21,30,3,0,2
ses_23020,08523190-32c2-417c-a5e0-9edf1d9a0485,2025-11-23,28,2,2,0
ses_23021,08523190-32c2-417c-a5e0-9edf1d9a0485,2025-11-24,26,3,0,0
ses_23022,08523190-32c2-417c-a5e0-9edf1d9a0485,2025-11-27,20,2,0,1
ses_23023,08523190-32c2-417c-a5e0-9edf1d9a0485,2025-11-28,20,3,0,0
ses_23024,ffe49582-d88a-4724-a7e0-2fd967fcc27c,2025-10-05,25,1,0,2
ses_23025,ffe49582-d88a-4724-a7e0-2fd967fcc27c,2025-10-08,23,3,0,4
ses_23026,ffe49582-d88a-4724-a7e0-2fd967fcc27c,2025-10-10,25,0,0,0
ses_23027,ffe49582-d88a-4724-a7e0-2fd967fcc27c,2025-10-11,29,1,0,0
ses_23028,ffe49582-d88a-4724-a7e0-2fd967fcc27c,2025-10-19,23,0,0,0
ses_23029,1c885d59-d287-4cc5-857c-08039d50fc84,2025-08-24,24,2,0,1
ses_23030,1c885d59-d287-4cc5-857c-08039d50fc84,2025-08-25,30,3,0,1
ses_23031,1c885d59-d287-4cc5-857c-08039d50fc84,2025-08-26,32,4,0,1
ses_23032,1c885d59-d287-4cc5-857c-08039d50fc84,2025-08-30,28,1,1,1
ses_23033,1c885d59-d287-4cc5-857c-08039d50fc84,2025-09-01,36,2,0,1
ses_23034,05227fe1-5d18-48af-afaf-823b47af64db,2025-09-14,23,3,3,1
ses_23035,49c75ca9-78fe-4534-a275-1ed3b861b63c,2025-11-28,20,0,0,2
ses_23036,cc8471dd-42d6-40cd-ba30-be9496000789,2025-10-24,22,0,0,2
ses_23037,14fb32d3-0b37-4829-be44-7fd480b2cd6f,2025-09-28,43,2,0,2
ses_23038,c72d2b48-7ce2-4367-b937-82b640b8730e,2025-08-31,18,1,1,3
ses_23039,c72d2b48-7ce2-4367-b937-82b640b8730e,2025-09-02,26,2,0,1
ses_23040,c72d2b48-7ce2-4367-b937-82b640b8730e,2025-09-06,27,3,0,1
ses_23041,c72d2b48-7ce2-4367-b937-82b640b8730e,2025-09-07,20,4,1,1
ses_23042,7d021814-c4b9-4dae-82df-f3f82d8ee99c,2025-08-07,24,0,1,0
ses_23043,7d021814-c4b9-4dae-82df-f3f82d8ee99c,2025-08-08,22,1,2,2
ses_23044,7d021814-c4b9-4dae-82df-f3f82d8ee99c,2025-08-13,31,1,0,1
ses_23045,eba3f633-ee4d-4a85-bb42-56232e469df5,2025-08-13,25,0,0,0
ses_23046,eba3f633-ee4d-4a85-bb42-56232e469df5,2025-08-28,13,0,2,4
ses_23047,37d6c32b-582c-4288-b787-a9ea174f50fc,2025-10-11,23,0,2,0
ses_23048,37d6c32b-582c-4288-b787-a9ea174f50fc,2025-10-13,18,0,0,1
ses_23049,37d6c32b-582c-4288-b787-a9ea174f50fc,2025-10-25,26,1,0,1
ses_23050,c1a09add-4e72-43f7-a9fa-5a51637c3a74,2025-08-24,19,0,3,1
ses_23051,3f840e5d-cc8c-4c34-ba31-d8c3ad589081,2025-10-20,19,3,1,0
ses_23052,3f840e5d-cc8c-4c34-ba31-d8c3ad589081,2025-10-22,21,2,0,1
ses_23053,3f840e5d-cc8c-4c34-ba31-d8c3ad589081,2025-10-31,27,3,1,3
ses_23054,3f840e5d-cc8c-4c34-ba31-d8c3ad589081,2025-11-04,31,3,3,1
ses_23055,f9408df5-d584-4c8b-b3ae-81f5a42a253a,2025-09-03,29,3,1,1
ses_23056,f9408df5-d584-4c8b-b3ae-81f5a42a253a,2025-09-04,27,4,2,1
ses_23057,2f2f2b8a-284f-4e3c-8b3c-fa55155e5738,2025-09-09,26,2,0,2
ses_23058,2f2f2b8a-284f-4e3c-8b3c-fa55155e5738,2025-09-11,28,1,0,2
ses_23059,75179c9b-372e-475e-85e4-7ee6d8fc109f,2025-11-28,29,2,2,1
ses_23060,ee5285f3-e099-4e25-b2b5-01a2e2214807,2025-08-22,30,0,1,1
ses_23061,ee5285f3-e099-4e25-b2b5-01a2e2214807,2025-08-23,21,1,1,1
ses_23062,ee5285f3-e099-4e25-b2b5-01a2e2214807,2025-08-30,19,0,1,1
ses_23063,f88c882c-9dc2-42fb-a23b-89c50376a134,2025-09-21,13,0,0,4
ses_23064,78872b97-2064-430f-bc7c-46d16a7e7225,2025-11-01,14,1,0,0
ses_23065,78872b97-2064-430f-bc7c-46d16a7e7225,2025-11-02,29,2,0,0
ses_23066,78872b97-2064-430f-bc7c-46d16a7e7225,2025-11-04,26,1,0,1
ses_23067,78872b97-2064-430f-bc7c-46d16a7e7225,2025-11-08,26,3,0,1
ses_23068,78872b97-2064-430f-bc7c-46d16a7e7225,2025-11-11,21,1,0,0
ses_23069,31fdf54a-3c5b-43d5-ad32-4d12dc474dd8,2025-09-29,20,0,2,0
ses_23070,31fdf54a-3c5b-43d5-ad32-4d12dc474dd8,2025-10-03,24,2,0,1
ses_23071,31fdf54a-3c5b-43d5-ad32-4d12dc474dd8,2025-10-09,24,3,0,3
ses_23072,cc351013-5974-42a2-a554-a0e35b759e70,2025-11-30,28,3,0,1
ses_23073,2ba1712a-0159-4360-a297-8cdeb533865a,2025-09-01,29,2,0,3
ses_23074,2ba1712a-0159-4360-a297-8cdeb533865a,2025-09-03,25,3,0,1
ses_23075,2ba1712a-0159-4360-a297-8cdeb533865a,2025-09-08,23,3,0,1
ses_23076,2ba1712a-0159-4360-a297-8cdeb533865a,2025-09-10,18,1,0,2
ses_23077,48a48782-c0b4-4503-a41c-14ec10a9c7ee,2025-11-24,20,0,1,0
ses_23078,48a48782-c0b4-4503-a41c-14ec10a9c7ee,2025-11-25,31,1,0,2
ses_23079,48a48782-c0b4-4503-a41c-14ec10a9c7ee,2025-11-26,26,2,0,1
ses_23080,48a48782-c0b4-4503-a41c-14ec10a9c7ee,2025-11-28,28,3,3,0
ses_23081,48a48782-c0b4-4503-a41c-14ec10a9c7ee,2025-12-07,21,2,0,5
ses_23082,230cd1e8-9acb-4d02-801a-166e81c59934,2025-08-20,30,0,0,1
ses_23083,230cd1e8-9acb-4d02-801a-166e81c59934,2025-08-28,19,0,3,1
ses_23084,cb5bbcbd-4f41-43bb-af84-51270f220cb7,2025-10-31,23,0,0,0
ses_23085,cb5bbcbd-4f41-43bb-af84-51270f220cb7,2025-11-04,18,3,0,2
ses_23086,07c516d4-2207-4c93-929b-2e9f3135bd1a,2025-12-03,29,1,2,0
ses_23087,6f335400-9ce8-4019-9773-204426c42682,2025-08-11,28,2,0,2
ses_23088,6f335400-9ce8-4019-9773-204426c42682,2025-08-13,22,3,0,0
ses_23089,e91d191e-2563-49c0-bb2e-427775a3257d,2025-11-06,24,3,0,0
ses_23090,e91d191e-2563-49c0-bb2e-427775a3257d,2025-11-13,25,1,3,2
ses_23091,85ecf4fe-c3e9-48ce-b460-1cb21b8180be,2025-10-07,29,3,0,1
ses_23092,6a190eb0-6192-462c-b092-c8de7b90fd7b,2025-11-23,26,0,0,0
ses_23093,6a190eb0-6192-462c-b092-c8de7b90fd7b,2025-11-25,23,2,0,0
ses_23094,43fddd74-aea8-49b7-b4b7-a24bf244652f,2025-11-22,19,3,2,2
ses_23095,43fddd74-aea8-49b7-b4b7-a24bf244652f,2025-12-01,21,2,2,0
ses_23096,43fddd74-aea8-49b7-b4b7-a24bf244652f,2025-12-05,21,2,1,2
ses_23097,81a562a8-53d6-414a-8171-c732f2addf9b,2025-09-04,24,2,0,1
ses_23098,81a562a8-53d6-414a-8171-c732f2addf9b,2025-09-06,32,3,3,2
ses_23099,81a562a8-53d6-414a-8171-c732f2addf9b,2025-09-11,25,0,0,2
ses_23100,81a562a8-53d6-414a-8171-c732f2addf9b,2025-09-16,29,2,0,1
ses_23101,e915dc09-5ccb-4680-9e3c-bbfb40f1b922,2025-11-06,29,0,0,1
ses_23102,e915dc09-5ccb-4680-9e3c-bbfb40f1b922,2025-11-10,27,3,0,1
ses_23103,e915dc09-5ccb-4680-9e3c-bbfb40f1b922,2025-11-12,18,0,0,4
ses_23104,928371bd-6c6a-4c40-b154-f23efa3e9393,2025-09-26,32,3,1,0
ses_23105,928371bd-6c6a-4c40-b154-f23efa3e9393,2025-09-30,27,1,1,0
ses_23106,928371bd-6c6a-4c40-b154-f23efa3e9393,2025-10-02,24,0,0,0
ses_23107,56eed58f-37b5-42a6-9bd3-31d1bb8b55f7,2025-10-18,29,2,0,1
ses_23108,56eed58f-37b5-42a6-9bd3-31d1bb8b55f7,2025-10-20,20,2,0,0
ses_23109,56eed58f-37b5-42a6-9bd3-31d1bb8b55f7,2025-10-24,21,1,0,1
ses_23110,309ebe07-74b7-46ce-9acb-5d2672e97903,2025-11-12,34,3,0,4
ses_23111,309ebe07-74b7-46ce-9acb-5d2672e97903,2025-11-16,23,3,0,2
ses_23112,309ebe07-74b7-46ce-9acb-5d2672e97903,2025-11-17,20,4,0,1
ses_23113,0ea54c91-ace1-488b-89f8-0632a254e66e,2025-11-17,37,1,1,0
ses_23114,89c79f57-75f4-4b3e-908a-51c3ca66cbd2,2025-09-30,29,3,0,1
ses_23115,89c79f57-75f4-4b3e-908a-51c3ca66cbd2,2025-10-01,26,4,0,1
ses_23116,89c79f57-75f4-4b3e-908a-51c3ca66cbd2,2025-10-07,28,3,3,0
ses_23117,cd2465cf-c0d8-4334-8d24-7e3b89b95a11,2025-09-10,28,1,0,0
ses_23118,cd2465cf-c0d8-4334-8d24-7e3b89b95a11,2025-09-11,29,2,0,3
ses_23119,cd2465cf-c0d8-4334-8d24-7e3b89b95a11,2025-09-13,32,0,0,0
ses_23120,cd2465cf-c0d8-4334-8d24-7e3b89b95a11,2025-09-17,26,1,0,0
ses_23121,cd2465cf-c0d8-4334-8d24-7e3b89b95a11,2025-09-21,20,0,0,1
ses_23122,078cb3bc-10ea-45e9-8984-e6824cf3d528,2025-11-05,34,0,2,3
ses_23123,078cb3bc-10ea-45e9-8984-e6824cf3d528,2025-11-06,27,1,0,2
ses_23124,078cb3bc-10ea-45e9-8984-e6824cf3d528,2025-11-13,17,0,3,2
ses_23125,6b4e7f7c-a4d5-4fb7-b4d0-924daa28f175,2025-09-24,18,1,2,2
ses_23126,6b4e7f7c-a4d5-4fb7-b4d0-924daa28f175,2025-09-26,22,1,0,1
ses_23127,6b4e7f7c-a4d5-4fb7-b4d0-924daa28f175,2025-09-27,24,2,0,2
ses_23128,6b4e7f7c-a4d5-4fb7-b4d0-924daa28f175,2025-10-02,31,2,1,0
ses_23129,ccdfce79-0549-4c69-a222-d65dac912a9f,2025-09-14,34,0,0,1
ses_23130,ccdfce79-0549-4c69-a222-d65dac912a9f,2025-09-16,27,3,0,2
ses_23131,ccdfce79-0549-4c69-a222-d65dac912a9f,2025-09-19,20,0,0,1
ses_23132,ccdfce79-0549-4c69-a222-d65dac912a9f,2025-09-21,32,0,0,1
ses_23133,89726438-d160-4fa2-8167-06f77fc992ce,2025-11-13,37,3,1,4
ses_23134,d98c7f0a-54b0-4727-90a1-f39dce7279f6,2025-09-28,28,1,0,1
ses_23135,d98c7f0a-54b0-4727-90a1-f39dce7279f6,2025-10-02,22,1,0,3
ses_23136,37dc3692-3e50-46a4-8adc-cf5390694a89,2025-08-30,23,2,0,0
ses_23137,37dc3692-3e50-46a4-8adc-cf5390694a89,2025-09-01,22,0,0,1
ses_23138,b6312ec9-4b47-49d1-9762-d403655b9e59,2025-09-27,16,0,0,1
ses_23139,b6312ec9-4b47-49d1-9762-d403655b9e59,2025-09-28,32,1,0,1
ses_23140,b6312ec9-4b47-49d1-9762-d403655b9e59,2025-09-30,24,0,0,1
ses_23141,7626fe5a-ee78-4f86-a20a-e8894b1721c7,2025-10-13,21,3,0,3
ses_23142,19967443-211d-4c17-ab3c-e216477684ed,2025-08-31,21,2,0,1
ses_23143,19967443-211d-4c17-ab3c-e216477684ed,2025-09-09,22,1,1,1
ses_23144,2502d3bc-503f-4f80-a421-c69b542b01a5,2025-11-24,16,1,0,0
ses_23145,2502d3bc-503f-4f80-a421-c69b542b01a5,2025-11-26,23,0,1,1
ses_23146,e184e832-2cc1-4916-8a9b-ce9415381c12,2025-09-03,27,3,0,2
ses_23147,e184e832-2cc1-4916-8a9b-ce9415381c12,2025-09-06,27,1,0,0
ses_23148,357cb5be-d9cf-4bf7-b008-a0541838f8ce,2025-09-14,33,1,0,0
ses_23149,357cb5be-d9cf-4bf7-b008-a0541838f8ce,2025-09-15,29,2,0,1
ses_23150,357cb5be-d9cf-4bf7-b008-a0541838f8ce,2025-09-19,24,3,0,1
ses_23151,357cb5be-d9cf-4bf7-b008-a0541838f8ce,2025-09-25,25,2,0,1
ses_23152,357cb5be-d9cf-4bf7-b008-a0541838f8ce,2025-09-26,23,3,0,2
ses_23153,e012c67c-cd6b-4a8a-9ba8-6906ffbbdd24,2025-09-24,32,1,0,1
ses_23154,e012c67c-cd6b-4a8a-9ba8-6906ffbbdd24,2025-09-27,31,2,1,1
ses_23155,e012c67c-cd6b-4a8a-9ba8-6906ffbbdd24,2025-09-30,22,1,0,0
ses_23156,207ed095-1748-4cea-956f-c651d0def302,2025-10-25,32,3,1,1
ses_23157,207ed095-1748-4cea-956f-c651d0def302,2025-10-26,18,4,2,3
ses_23158,207ed095-1748-4cea-956f-c651d0def302,2025-10-31,18,3,0,2
ses_23159,6d5dffd6-e0e6-4f94-99d6-36bbaa4fa35d,2025-09-17,34,1,0,0
ses_23160,3944bea2-1d7b-4ea5-aaa6-581267635c8a,2025-10-06,28,3,0,1
ses_23161,3944bea2-1d7b-4ea5-aaa6-581267635c8a,2025-10-13,16,3,0,2
ses_23162,3944bea2-1d7b-4ea5-aaa6-581267635c8a,2025-10-15,27,3,0,2
ses_23163,6e64bab6-df8a-4c06-9300-ab4ded4f424f,2025-09-11,24,0,1,2
ses_23164,77ad3a96-cd08-42d3-9dfe-7ebab3c20e9a,2025-09-13,12,1,0,3
ses_23165,faa4aaed-cb05-4aaf-a45a-5e4e77cea4a9,2025-10-11,23,0,0,2
ses_23166,faa4aaed-cb05-4aaf-a45a-5e4e77cea4a9,2025-10-12,22,1,0,1
ses_23167,faa4aaed-cb05-4aaf-a45a-5e4e77cea4a9,2025-10-13,20,2,0,1
ses_23168,faa4aaed-cb05-4aaf-a45a-5e4e77cea4a9,2025-10-14,21,3,0,2
ses_23169,faa4aaed-cb05-4aaf-a45a-5e4e77cea4a9,2025-10-17,25,1,0,1
ses_23170,74226ffa-e294-46c3-a22c-363f6e3317a7,2025-08-12,27,1,0,3
ses_23171,74226ffa-e294-46c3-a22c-363f6e3317a7,2025-08-17,37,0,2,0
ses_23172,74226ffa-e294-46c3-a22c-363f6e3317a7,2025-08-18,26,1,1,4
ses_23173,74226ffa-e294-46c3-a22c-363f6e3317a7,2025-08-22,28,3,0,0
ses_23174,74226ffa-e294-46c3-a22c-363f6e3317a7,2025-08-26,32,3,0,2
ses_23175,09d028e3-c253-46c6-b3c3-ce2a39752a28,2025-11-21,41,2,0,1
ses_23176,09d028e3-c253-46c6-b3c3-ce2a39752a28,2025-11-25,18,0,0,1
ses_23177,5aa97248-960b-41d8-baba-4d0bcb4f5a41,2025-11-14,31,2,2,0
ses_23178,5aa97248-960b-41d8-baba-4d0bcb4f5a41,2025-11-15,22,3,0,1
ses_23179,5aa97248-960b-41d8-baba-4d0bcb4f5a41,2025-11-16,24,4,0,0
ses_23180,5aa97248-960b-41d8-baba-4d0bcb4f5a41,2025-11-19,36,2,3,2
ses_23181,f8b81341-918d-463d-b026-c1442aeaca1c,2025-08-26,16,0,0,1
ses_23182,f8b81341-918d-463d-b026-c1442aeaca1c,2025-08-30,21,3,1,3
ses_23183,a6390c4a-1a97-4266-8079-7b046925b983,2025-11-10,29,2,0,0
ses_23184,a6390c4a-1a97-4266-8079-7b046925b983,2025-11-11,25,3,0,1
ses_23185,a6390c4a-1a97-4266-8079-7b046925b983,2025-11-13,27,2,0,0
ses_23186,a6390c4a-1a97-4266-8079-7b046925b983,2025-11-16,21,2,0,3
ses_23187,5ef3287a-bb20-4273-b86a-16abfc9a14f2,2025-09-29,30,0,0,1
ses_23188,ee8bcd9f-b579-48b8-aa90-734b27211023,2025-10-13,23,0,0,3
ses_23189,ee8bcd9f-b579-48b8-aa90-734b27211023,2025-10-22,22,3,0,0
ses_23190,77b9f98b-441f-4a77-8ee8-607933dede0a,2025-09-30,35,3,0,1
ses_23191,77b9f98b-441f-4a77-8ee8-607933dede0a,2025-10-05,18,0,2,1
ses_23192,77b9f98b-441f-4a77-8ee8-607933dede0a,2025-10-08,23,2,1,2
ses_23193,440e156f-bdcc-4c72-abc0-53a07ed36378,2025-10-28,29,3,0,0
ses_23194,440e156f-bdcc-4c72-abc0-53a07ed36378,2025-10-31,15,1,2,1
ses_23195,9975691d-d6be-46bd-8032-c3062d66fa8c,2025-09-10,25,2,0,1
ses_23196,9975691d-d6be-46bd-8032-c3062d66fa8c,2025-09-13,19,3,0,2
ses_23197,9975691d-d6be-46bd-8032-c3062d66fa8c,2025-09-14,28,4,2,1
ses_23198,a8e9d0e3-ae4b-4f70-8d7d-66db68c97f26,2025-11-13,26,1,0,0
ses_23199,a8e9d0e3-ae4b-4f70-8d7d-66db68c97f26,2025-11-14,32,2,2,0
ses_23200,a8e9d0e3-ae4b-4f70-8d7d-66db68c97f26,2025-11-27,25,1,3,3
ses_23201,359f1849-7e4c-4ada-b5d9-a0037e5bf74e,2025-09-28,24,3,1,2
ses_23202,359f1849-7e4c-4ada-b5d9-a0037e5bf74e,2025-09-29,29,4,0,0
ses_23203,48819fd6-11e6-402f-add0-f3ed057860a9,2025-09-20,15,0,2,1
ses_23204,48819fd6-11e6-402f-add0-f3ed057860a9,2025-09-23,34,2,0,1
ses_23205,48819fd6-11e6-402f-add0-f3ed057860a9,2025-09-25,31,0,0,0
ses_23206,e0712aff-2fab-4099-90fb-0d37f6bc6c40,2025-10-10,25,2,0,1
ses_23207,e0712aff-2fab-4099-90fb-0d37f6bc6c40,2025-10-11,25,3,0,1
ses_23208,e0712aff-2fab-4099-90fb-0d37f6bc6c40,2025-10-12,21,4,1,0
ses_23209,e0712aff-2fab-4099-90fb-0d37f6bc6c40,2025-10-13,32,5,1,2
ses_23210,e0712aff-2fab-4099-90fb-0d37f6bc6c40,2025-10-14,32,6,0,2
ses_23211,e0712aff-2fab-4099-90fb-0d37f6bc6c40,2025-10-18,25,3,0,0
ses_23212,4f9d7c07-8789-48ba-b94f-81f5dd339dc8,2025-08-08,26,2,0,1
ses_23213,b2ecb247-7797-4e2c-802b-fbf731f2fc49,2025-10-24,23,2,0,1
ses_23214,b2ecb247-7797-4e2c-802b-fbf731f2fc49,2025-10-27,14,0,2,3
ses_23215,eb2e10bb-0669-404a-b3f3-48cac61fb2ef,2025-08-12,25,0,0,1
ses_23216,eb2e10bb-0669-404a-b3f3-48cac61fb2ef,2025-08-14,23,2,0,0
ses_23217,eb2e10bb-0669-404a-b3f3-48cac61fb2ef,2025-08-19,21,3,1,2
ses_23218,eb2e10bb-0669-404a-b3f3-48cac61fb2ef,2025-08-20,28,4,0,1
ses_23219,cd31b952-046d-4a62-a901-0172def817bf,2025-10-24,27,3,0,0
ses_23220,cd31b952-046d-4a62-a901-0172def817bf,2025-10-25,19,4,1,2
ses_23221,cd31b952-046d-4a62-a901-0172def817bf,2025-10-26,29,5,0,2
ses_23222,1d4f4f5c-2dd4-4f0f-b873-c04aa4dc5e13,2025-10-05,21,2,0,1
ses_23223,1d4f4f5c-2dd4-4f0f-b873-c04aa4dc5e13,2025-10-06,24,3,0,0
ses_23224,b80c90c8-b04b-4331-977b-853fac79b2fc,2025-10-23,20,1,0,4
ses_23225,b80c90c8-b04b-4331-977b-853fac79b2fc,2025-10-24,28,2,1,1
ses_23226,b80c90c8-b04b-4331-977b-853fac79b2fc,2025-10-27,21,3,0,1
ses_23227,6eb310e3-151a-4b6f-ba5a-8eea1929bd64,2025-08-22,29,2,0,1
ses_23228,6eb310e3-151a-4b6f-ba5a-8eea1929bd64,2025-08-23,22,3,0,3
ses_23229,6eb310e3-151a-4b6f-ba5a-8eea1929bd64,2025-08-24,31,4,2,1
ses_23230,f468d02c-74e9-418e-865c-139e0c39a7f5,2025-10-19,20,2,0,0
ses_23231,f468d02c-74e9-418e-865c-139e0c39a7f5,2025-10-21,27,1,0,1
ses_23232,f468d02c-74e9-418e-865c-139e0c39a7f5,2025-10-26,38,2,2,4
ses_23233,f468d02c-74e9-418e-865c-139e0c39a7f5,2025-10-27,34,3,0,2
ses_23234,d7a508ac-a864-43f9-b6e0-b7f866ab231b,2025-10-12,29,3,0,1
ses_23235,ea42e954-6520-47ed-bb27-f5e5c76ba57d,2025-08-28,33,3,0,1
ses_23236,ea42e954-6520-47ed-bb27-f5e5c76ba57d,2025-08-31,23,2,0,0
ses_23237,63ba7cee-e946-4ccb-bdc3-8b9c2bb0b5f8,2025-09-13,26,2,2,1
ses_23238,dff43f5b-d730-496b-940d-52ed79e201fd,2025-10-10,28,1,2,3
ses_23239,dff43f5b-d730-496b-940d-52ed79e201fd,2025-10-12,23,2,0,3
ses_23240,dff43f5b-d730-496b-940d-52ed79e201fd,2025-10-14,21,2,0,0
ses_23241,e26779a4-6cb0-4792-8cbb-39fcad15144f,2025-08-22,18,2,3,2
ses_23242,e26779a4-6cb0-4792-8cbb-39fcad15144f,2025-08-28,34,2,0,0
ses_23243,e26779a4-6cb0-4792-8cbb-39fcad15144f,2025-08-29,20,3,1,3
ses_23244,66501a91-0109-4e0c-b502-2c792153131e,2025-09-02,29,2,0,1
ses_23245,ee27e163-dfc9-41bf-8fe3-96a05f92737e,2025-10-25,28,1,0,0
ses_23246,ee27e163-dfc9-41bf-8fe3-96a05f92737e,2025-10-31,33,1,1,0
ses_23247,ee27e163-dfc9-41bf-8fe3-96a05f92737e,2025-11-03,25,2,0,0
ses_23248,97752146-fe14-4b21-8663-a621df0d94dc,2025-09-17,23,0,0,2
ses_23249,97752146-fe14-4b21-8663-a621df0d94dc,2025-09-18,25,1,2,1
ses_23250,97752146-fe14-4b21-8663-a621df0d94dc,2025-09-21,15,0,0,2
ses_23251,97752146-fe14-4b21-8663-a621df0d94dc,2025-09-24,28,3,0,1
